pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
8,5.25,2,10,1,1391940000,41.899602111,-87.633308037,41.899602111,-87.633308037,0.8,,,Cash,,300.0,8.0,0.0
8,4.85,2,2,5,1392864300,41.899602111,-87.633308037,41.899602111,-87.633308037,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,240.0,8.0,0.0
8,4.65,2,15,7,1392476400,41.899602111,-87.633308037,41.899602111,-87.633308037,0.6,,,Cash,,240.0,8.0,0.0
8,5.85,12,22,3,1451428200,41.899602111,-87.633308037,41.899602111,-87.633308037,1.2,,,Cash,Taxi Affiliation Services,300.0,8.0,0.0
8,3.25,2,4,3,1361247300,41.899602111,-87.633308037,41.899602111,-87.633308037,0.0,,,Cash,,0.0,8.0,0.0
8,5.45,12,13,6,1449235800,41.899602111,-87.633308037,41.899602111,-87.633308037,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,240.0,8.0,0.0
8,6.45,6,4,7,1402116300,41.899602111,-87.633308037,41.899602111,-87.633308037,1.4,,,Cash,Dispatch Taxi Affiliation,420.0,8.0,0.0
8,4.85,10,1,2,1382319000,41.899602111,-87.633308037,41.899602111,-87.633308037,0.0,,,Cash,Taxi Affiliation Services,180.0,8.0,0.0
8,4.65,3,13,1,1425214800,41.899602111,-87.633308037,41.899602111,-87.633308037,0.5,,,Cash,,180.0,8.0,0.0
8,5.45,10,1,4,1383096600,41.899602111,-87.633308037,41.899602111,-87.633308037,1.1,,,Cash,Dispatch Taxi Affiliation,240.0,8.0,0.0
8,5.65,10,6,3,1381819500,41.899602111,-87.633308037,41.899602111,-87.633308037,0.0,,,Cash,Dispatch Taxi Affiliation,300.0,8.0,0.0
8,5.45,6,7,6,1402644600,41.899602111,-87.633308037,41.899602111,-87.633308037,0.6,,,Credit Card,,300.0,8.0,0.0
8,5.25,1,13,6,1357911000,41.899602111,-87.633308037,41.899602111,-87.633308037,0.7,,,Cash,,300.0,8.0,0.0
8,4.85,7,5,3,1438060500,41.899602111,-87.633308037,41.899602111,-87.633308037,0.7,,,Cash,Dispatch Taxi Affiliation,240.0,8.0,0.0
8,7.45,9,6,3,1380004200,41.899602111,-87.633308037,41.899602111,-87.633308037,1.8,,,Cash,,480.0,8.0,0.0
8,5.25,3,17,1,1362330000,41.899602111,-87.633308037,41.899602111,-87.633308037,0.0,,,Credit Card,Taxi Affiliation Services,240.0,8.0,2.0
8,6.45,2,21,2,1361221200,41.899602111,-87.633308037,41.899602111,-87.633308037,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,360.0,8.0,0.0
8,39.85,5,9,6,1400837400,41.899602111,-87.633308037,41.690633346999995,-87.570058269,0.0,,,Credit Card,Taxi Affiliation Services,1920.0,51.0,10.0
8,30.05,12,2,4,1386728100,41.899602111,-87.633308037,41.980264315,-87.913624596,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,1260.0,76.0,0.0
8,37.25,1,6,5,1421907300,41.899602111,-87.633308037,41.980264315,-87.913624596,18.5,,,Credit Card,,2160.0,76.0,9.81
8,35.65,8,5,5,1438839000,41.899602111,-87.633308037,41.980264315,-87.913624596,17.7,,,Credit Card,KOAM Taxi Association,1260.0,76.0,6.0
8,39.45,9,20,3,1441743300,41.899602111,-87.633308037,41.980264315,-87.913624596,16.8,,,Credit Card,Taxi Affiliation Services,2940.0,76.0,5.0
8,36.85,5,5,4,1400649300,41.899602111,-87.633308037,41.980264315,-87.913624596,17.6,,,Cash,,1800.0,76.0,0.0
8,25.85,10,18,7,1446315300,41.899602111,-87.633308037,41.741242728,-87.551428197,11.8,,,Credit Card,Taxi Affiliation Services,1500.0,46.0,0.0
8,37.5,6,16,7,1466265600,41.899602111,-87.633308037,41.79259236,-87.76961545299999,13.8,,,Cash,,2520.0,56.0,0.0
8,28.25,7,11,2,1436183100,41.899602111,-87.633308037,41.985015101,-87.804532006,13.0,,,Cash,Northwest Management LLC,1740.0,10.0,0.0
8,27.65,11,16,5,1447948800,41.899602111,-87.633308037,41.985015101,-87.804532006,11.5,,,Cash,Choice Taxi Association,2760.0,10.0,0.0
8,19.05,4,19,4,1366227900,41.899602111,-87.633308037,41.812948939,-87.61785967600002,7.8,,,Cash,,1260.0,38.0,0.0
8,23.65,12,13,3,1418130900,41.899602111,-87.633308037,41.812948939,-87.61785967600002,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,1980.0,38.0,0.0
8,22.05,5,19,5,1369335600,41.899602111,-87.633308037,41.927260956,-87.765501609,0.5,,,Cash,Blue Ribbon Taxi Association Inc.,2040.0,19.0,0.0
8,16.85,9,3,7,1379129400,41.899602111,-87.633308037,41.927260956,-87.765501609,0.0,,,Cash,Taxi Affiliation Services,960.0,19.0,0.0
8,29.25,4,20,7,1398542400,41.899602111,-87.633308037,41.740205756,-87.61596952299999,13.1,,,Cash,,1980.0,44.0,0.0
8,24.25,1,3,1,1420947900,41.899602111,-87.633308037,41.94651142,-87.80602000200001,1.06,,,Credit Card,,1320.0,17.0,4.85
8,19.25,12,19,2,1419277500,41.899602111,-87.633308037,41.953582125,-87.72345239,8.2,,,Cash,,960.0,16.0,0.0
8,15.85,5,20,4,1432756800,41.899602111,-87.633308037,41.953582125,-87.72345239,6.8,,,Credit Card,Taxi Affiliation Services,600.0,16.0,4.0
8,16.85,9,2,7,1442630700,41.899602111,-87.633308037,41.953582125,-87.72345239,7.2,,,Cash,Top Cab Affiliation,660.0,16.0,0.0
8,17.25,10,18,5,1444933800,41.899602111,-87.633308037,41.953582125,-87.72345239,7.1,,,Credit Card,,900.0,16.0,1.0
8,58.65,9,14,7,1379169000,41.899602111,-87.633308037,41.953582125,-87.72345239,28.4,,,Cash,,4440.0,16.0,0.0
8,17.45,5,3,7,1401507000,41.899602111,-87.633308037,41.953582125,-87.72345239,6.9,,,Credit Card,Dispatch Taxi Affiliation,960.0,16.0,4.35
8,19.05,2,5,4,1393390800,41.899602111,-87.633308037,41.953582125,-87.72345239,6.5,,,Credit Card,Taxi Affiliation Services,1560.0,16.0,0.0
8,25.0,2,19,5,1454612400,41.899602111,-87.633308037,41.953582125,-87.72345239,8.6,,,Cash,Choice Taxi Association,1380.0,16.0,0.0
8,12.45,10,7,1,1445154300,41.899602111,-87.633308037,41.857183858,-87.620334624,4.5,,,Cash,,720.0,33.0,0.0
8,11.05,2,14,3,1392733800,41.899602111,-87.633308037,41.857183858,-87.620334624,3.5,,,Cash,,840.0,33.0,0.0
8,13.85,2,20,7,1360440900,41.899602111,-87.633308037,41.857183858,-87.620334624,3.5,,,Cash,Choice Taxi Association,1440.0,33.0,0.0
8,12.65,6,2,2,1372041000,41.899602111,-87.633308037,41.857183858,-87.620334624,0.0,,,Cash,Taxi Affiliation Services,900.0,33.0,0.0
8,9.25,12,3,6,1387508400,41.899602111,-87.633308037,41.857183858,-87.620334624,0.1,,,Credit Card,Taxi Affiliation Services,540.0,33.0,2.05
8,15.25,8,1,3,1376355600,41.899602111,-87.633308037,41.857183858,-87.620334624,0.4,,,Cash,Taxi Affiliation Services,480.0,33.0,0.0
8,10.85,5,8,6,1368174600,41.899602111,-87.633308037,41.857183858,-87.620334624,0.2,,,Credit Card,Taxi Affiliation Services,780.0,33.0,3.55
8,9.25,7,1,3,1373936400,41.899602111,-87.633308037,41.857183858,-87.620334624,0.1,,,Credit Card,Taxi Affiliation Services,480.0,33.0,2.0
8,10.65,2,14,6,1393596000,41.899602111,-87.633308037,41.857183858,-87.620334624,0.1,,,Cash,Taxi Affiliation Services,960.0,33.0,0.0
8,13.65,12,22,1,1418595300,41.899602111,-87.633308037,41.944226601,-87.655998182,4.6,,,Cash,Dispatch Taxi Affiliation,1140.0,6.0,0.0
8,13.65,4,2,6,1398393900,41.899602111,-87.633308037,41.944226601,-87.655998182,0.3,,,Cash,Taxi Affiliation Services,780.0,6.0,0.0
8,13.85,3,19,5,1364497200,41.899602111,-87.633308037,41.944226601,-87.655998182,0.0,,,Cash,Dispatch Taxi Affiliation,900.0,6.0,0.0
8,17.05,9,15,6,1441984500,41.899602111,-87.633308037,41.944226601,-87.655998182,5.6,,,Credit Card,,1500.0,6.0,3.61
8,11.85,11,4,1,1384056000,41.899602111,-87.633308037,41.944226601,-87.655998182,0.2,,,Cash,Taxi Affiliation Services,720.0,6.0,0.0
8,9.65,6,15,3,1401810300,41.899602111,-87.633308037,41.944226601,-87.655998182,0.1,,,Cash,Taxi Affiliation Services,600.0,6.0,0.0
8,13.65,2,23,4,1361402100,41.899602111,-87.633308037,41.944226601,-87.655998182,0.49,,,Cash,,960.0,6.0,0.0
8,11.45,12,23,4,1418252400,41.899602111,-87.633308037,41.944226601,-87.655998182,3.9,,,Cash,,720.0,6.0,0.0
8,11.45,6,20,3,1433881800,41.899602111,-87.633308037,41.944226601,-87.655998182,0.2,,,Credit Card,Taxi Affiliation Services,960.0,6.0,2.25
8,15.0,12,19,5,1481831100,41.899602111,-87.633308037,41.944226601,-87.655998182,4.6,,,Credit Card,Choice Taxi Association,1020.0,6.0,3.0
8,10.85,2,23,7,1392507000,41.899602111,-87.633308037,41.944226601,-87.655998182,3.8,,,Cash,Taxi Affiliation Services,660.0,6.0,0.0
8,8.25,4,16,4,1366216200,41.899602111,-87.633308037,41.944226601,-87.655998182,0.0,,,Credit Card,Taxi Affiliation Services,600.0,6.0,2.0
8,10.85,7,1,5,1372902300,41.899602111,-87.633308037,41.944226601,-87.655998182,0.2,,,Cash,Taxi Affiliation Services,660.0,6.0,0.0
8,4.85,11,9,5,1447923600,41.899602111,-87.633308037,41.944226601,-87.655998182,0.6,,,Credit Card,,240.0,6.0,0.0
8,11.65,11,1,3,1447119000,41.899602111,-87.633308037,41.944226601,-87.655998182,4.2,,,Cash,Taxi Affiliation Services,660.0,6.0,0.0
8,10.65,1,19,7,1422731700,41.899602111,-87.633308037,41.944226601,-87.655998182,3.6,,,Credit Card,Dispatch Taxi Affiliation,660.0,6.0,1.0
8,13.05,3,0,2,1427675400,41.899602111,-87.633308037,41.944226601,-87.655998182,4.6,,,Cash,Northwest Management LLC,900.0,6.0,0.0
8,8.44,10,8,1,1382862600,41.899602111,-87.633308037,41.944226601,-87.655998182,2.8,,,Cash,,360.0,6.0,0.0
8,18.25,1,14,4,1453905000,41.899602111,-87.633308037,41.944226601,-87.655998182,6.5,,,Credit Card,Taxi Affiliation Services,840.0,6.0,3.65
8,13.85,9,22,6,1380321000,41.899602111,-87.633308037,41.944226601,-87.655998182,5.3,,,Cash,Dispatch Taxi Affiliation,720.0,6.0,0.0
8,12.05,8,12,2,1407759300,41.899602111,-87.633308037,41.944226601,-87.655998182,0.0,,,Cash,Choice Taxi Association,840.0,6.0,0.0
8,12.05,4,11,4,1365594300,41.899602111,-87.633308037,41.944226601,-87.655998182,4.2,,,Credit Card,,720.0,6.0,2.0
8,17.25,5,5,7,1401514200,41.899602111,-87.633308037,41.944226601,-87.655998182,0.4,,,Credit Card,Taxi Affiliation Services,1020.0,6.0,2.0
8,9.25,9,15,1,1411916400,41.899602111,-87.633308037,41.944226601,-87.655998182,3.1,,,Credit Card,Top Cab Affiliation,540.0,6.0,2.0
8,15.65,6,3,1,1433647800,41.899602111,-87.633308037,41.944226601,-87.655998182,0.4,,,Cash,Taxi Affiliation Services,780.0,6.0,0.0
8,12.25,8,18,1,1472408100,41.899602111,-87.633308037,41.944226601,-87.655998182,3.3,,,Cash,Taxi Affiliation Services,480.0,6.0,0.0
8,0.0,6,23,3,1372201200,41.899602111,-87.633308037,41.944226601,-87.655998182,0.0,,,Cash,Taxi Affiliation Services,1080.0,6.0,0.0
8,11.05,2,18,1,1361729700,41.899602111,-87.633308037,41.944226601,-87.655998182,4.0,,,Credit Card,,540.0,6.0,2.0
8,10.45,8,0,5,1408579200,41.899602111,-87.633308037,41.944226601,-87.655998182,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,480.0,6.0,0.0
8,16.25,8,2,7,1470450600,41.899602111,-87.633308037,41.944226601,-87.655998182,4.9,,,Cash,Dispatch Taxi Affiliation,1080.0,6.0,0.0
8,15.85,3,21,1,1395005400,41.899602111,-87.633308037,41.944226601,-87.655998182,5.5,,,Credit Card,KOAM Taxi Association,1200.0,6.0,3.35
8,15.85,10,20,5,1412884800,41.899602111,-87.633308037,41.944226601,-87.655998182,0.3,,,Cash,Taxi Affiliation Services,1440.0,6.0,0.0
8,15.25,10,14,7,1443880800,41.899602111,-87.633308037,41.944226601,-87.655998182,5.0,,,Credit Card,,1200.0,6.0,3.05
8,13.45,9,3,7,1442634300,41.899602111,-87.633308037,41.944226601,-87.655998182,4.7,,,Credit Card,Taxi Affiliation Services,960.0,6.0,1.75
8,12.85,9,14,1,1410098400,41.899602111,-87.633308037,41.944226601,-87.655998182,3.9,,,Cash,Dispatch Taxi Affiliation,1260.0,6.0,0.0
8,13.45,10,0,6,1413506700,41.899602111,-87.633308037,41.944226601,-87.655998182,0.3,,,Cash,Taxi Affiliation Services,780.0,6.0,0.0
8,14.05,5,1,4,1369184400,41.899602111,-87.633308037,41.944226601,-87.655998182,0.0,,,Cash,Taxi Affiliation Services,720.0,6.0,0.0
8,15.85,2,22,3,1392763500,41.899602111,-87.633308037,41.944226601,-87.655998182,6.0,,,No Charge,Dispatch Taxi Affiliation,1140.0,6.0,0.0
8,12.85,3,1,3,1425949200,41.899602111,-87.633308037,41.944226601,-87.655998182,5.1,,,Cash,Taxi Affiliation Services,600.0,6.0,0.0
8,10.05,2,1,6,1360287900,41.899602111,-87.633308037,41.944226601,-87.655998182,0.0,,,Credit Card,Taxi Affiliation Services,660.0,6.0,2.0
8,11.85,10,1,5,1412213400,41.899602111,-87.633308037,41.944226601,-87.655998182,4.3,,,Credit Card,,600.0,6.0,2.0
8,7.05,6,15,3,1403019000,41.899602111,-87.633308037,41.944226601,-87.655998182,0.1,,,Cash,Taxi Affiliation Services,420.0,6.0,0.0
8,13.45,3,0,5,1395880200,41.899602111,-87.633308037,41.944226601,-87.655998182,0.3,,,Cash,Taxi Affiliation Services,840.0,6.0,0.0
8,15.45,12,1,2,1419211800,41.899602111,-87.633308037,41.944226601,-87.655998182,5.8,,,Credit Card,,960.0,6.0,1.5
8,12.45,9,1,6,1441329300,41.899602111,-87.633308037,41.944226601,-87.655998182,4.7,,,Cash,Taxi Affiliation Services,660.0,6.0,0.0
8,13.05,3,21,4,1427319900,41.899602111,-87.633308037,41.944226601,-87.655998182,5.0,,,Credit Card,Choice Taxi Association,780.0,6.0,3.5
8,10.85,2,1,2,1360544400,41.899602111,-87.633308037,41.944226601,-87.655998182,3.9,,,Cash,,660.0,6.0,0.0
8,13.25,1,14,2,1358174700,41.899602111,-87.633308037,41.944226601,-87.655998182,4.2,,,Credit Card,Dispatch Taxi Affiliation,1020.0,6.0,0.0
8,7.65,1,14,7,1420900200,41.899602111,-87.633308037,41.944226601,-87.655998182,2.4,,,Cash,,360.0,6.0,0.0
8,9.45,10,22,5,1380838500,41.899602111,-87.633308037,41.944226601,-87.655998182,0.1,,,Cash,Taxi Affiliation Services,780.0,6.0,0.0
8,14.05,7,12,7,1406376900,41.899602111,-87.633308037,41.944226601,-87.655998182,3.6,,,Cash,,1560.0,6.0,0.0
8,17.85,12,7,7,1387004400,41.899602111,-87.633308037,41.944226601,-87.655998182,6.4,,,Cash,,1620.0,6.0,0.0
8,13.65,6,21,2,1435613400,41.899602111,-87.633308037,41.944226601,-87.655998182,5.1,,,Cash,Northwest Management LLC,960.0,6.0,0.0
8,15.05,1,23,6,1421450100,41.899602111,-87.633308037,41.944226601,-87.655998182,5.4,,,Cash,,1080.0,6.0,0.0
8,15.05,4,9,2,1366017300,41.899602111,-87.633308037,41.944226601,-87.655998182,0.0,,,Credit Card,Taxi Affiliation Services,960.0,6.0,3.0
8,30.45,7,22,3,1404252000,41.899602111,-87.633308037,42.007612593000005,-87.813781034,14.8,,,Cash,Dispatch Taxi Affiliation,1440.0,9.0,0.0
8,20.85,7,3,1,1406432700,41.899602111,-87.633308037,41.794090253,-87.592310855,8.5,,,Cash,Taxi Affiliation Services,1260.0,41.0,0.0
8,23.25,6,14,4,1403707500,41.899602111,-87.633308037,41.794090253,-87.592310855,9.6,,,Cash,Taxi Affiliation Services,1440.0,41.0,0.0
8,17.65,3,2,7,1394246700,41.899602111,-87.633308037,41.794090253,-87.592310855,0.0,,,Credit Card,Taxi Affiliation Services,1020.0,41.0,5.0
8,22.45,10,11,4,1380711600,41.899602111,-87.633308037,41.794090253,-87.592310855,9.9,,,Cash,,1320.0,41.0,0.0
8,19.25,12,14,6,1386339300,41.899602111,-87.633308037,41.794090253,-87.592310855,8.2,,,Credit Card,,1020.0,41.0,4.05
8,21.05,9,15,3,1378825200,41.899602111,-87.633308037,41.794090253,-87.592310855,8.6,,,Cash,,1320.0,41.0,0.0
8,21.65,10,11,1,1445770800,41.899602111,-87.633308037,41.794090253,-87.592310855,0.6,,,Credit Card,Blue Ribbon Taxi Association Inc.,1080.0,41.0,4.3
8,20.45,11,23,7,1383434100,41.899602111,-87.633308037,41.794090253,-87.592310855,0.5,,,Cash,Taxi Affiliation Services,1080.0,41.0,0.0
8,22.65,4,6,3,1428386400,41.899602111,-87.633308037,41.775928827,-87.666596265,9.7,,,Credit Card,,1320.0,67.0,0.0
8,25.25,6,5,1,1434258000,41.899602111,-87.633308037,41.983636307,-87.723583185,12.1,,,Credit Card,Taxi Affiliation Services,1020.0,13.0,2.0
8,14.45,5,1,7,1432342800,41.899602111,-87.633308037,41.836150155,-87.648787952,6.2,,,Cash,,540.0,60.0,0.0
8,16.45,1,21,7,1389474900,41.899602111,-87.633308037,41.836150155,-87.648787952,6.7,,,Cash,KOAM Taxi Association,900.0,60.0,0.0
8,19.65,12,16,7,1418486400,41.899602111,-87.633308037,41.947791586,-87.683834942,6.1,,,Cash,Dispatch Taxi Affiliation,1740.0,5.0,0.0
8,13.65,10,0,5,1382575500,41.899602111,-87.633308037,41.947791586,-87.683834942,4.4,,,Credit Card,,1080.0,5.0,0.0
8,12.85,12,19,6,1417806000,41.899602111,-87.633308037,41.947791586,-87.683834942,3.1,,,Credit Card,Taxi Affiliation Services,1500.0,5.0,2.55
8,27.25,7,22,4,1404944100,41.899602111,-87.633308037,41.947791586,-87.683834942,10.9,,,Cash,,2460.0,5.0,0.0
8,12.25,10,11,3,1413889200,41.899602111,-87.633308037,41.947791586,-87.683834942,4.0,,,Credit Card,,900.0,5.0,2.0
8,12.85,8,2,6,1407465000,41.899602111,-87.633308037,41.947791586,-87.683834942,4.6,,,Cash,,660.0,5.0,0.0
8,14.65,6,21,7,1402174800,41.899602111,-87.633308037,41.947791586,-87.683834942,5.9,,,Credit Card,,900.0,5.0,2.0
8,16.25,12,14,2,1387204200,41.899602111,-87.633308037,41.947791586,-87.683834942,0.64,,,Credit Card,,960.0,5.0,3.45
8,14.65,12,1,6,1418950800,41.899602111,-87.633308037,41.947791586,-87.683834942,0.3,,,Credit Card,Blue Ribbon Taxi Association Inc.,1080.0,5.0,0.0
8,15.25,11,13,2,1447075800,41.899602111,-87.633308037,41.947791586,-87.683834942,0.3,,,Credit Card,Taxi Affiliation Services,1080.0,5.0,3.8
8,16.05,9,20,3,1412108100,41.899602111,-87.633308037,41.947791586,-87.683834942,6.2,,,Cash,,1260.0,5.0,0.0
8,9.85,9,18,4,1443031200,41.899602111,-87.633308037,41.947791586,-87.683834942,2.2,,,Cash,,900.0,5.0,0.0
8,21.45,12,20,7,1449346500,41.899602111,-87.633308037,41.947791586,-87.683834942,7.6,,,Credit Card,Dispatch Taxi Affiliation,2100.0,5.0,4.0
8,15.85,2,22,3,1423001700,41.899602111,-87.633308037,41.947791586,-87.683834942,6.2,,,Credit Card,Taxi Affiliation Services,1020.0,5.0,2.0
8,19.65,1,23,6,1390002300,41.899602111,-87.633308037,41.954027649000004,-87.76339903200001,0.0,,,Credit Card,Dispatch Taxi Affiliation,1320.0,15.0,2.0
8,21.45,9,20,5,1441310400,41.899602111,-87.633308037,41.954027649000004,-87.76339903200001,0.5,,,Credit Card,Taxi Affiliation Services,1080.0,15.0,5.0
8,21.05,9,2,1,1378606500,41.899602111,-87.633308037,41.954027649000004,-87.76339903200001,0.0,,,Cash,Taxi Affiliation Services,1140.0,15.0,0.0
8,13.65,12,13,7,1418475600,41.899602111,-87.633308037,41.874005383000004,-87.66351755,5.4,,,Cash,Taxi Affiliation Services,780.0,28.0,0.0
8,10.65,6,4,1,1401595200,41.899602111,-87.633308037,41.874005383000004,-87.66351755,0.2,,,Cash,Taxi Affiliation Services,480.0,28.0,0.0
8,9.75,7,7,2,1469432700,41.899602111,-87.633308037,41.874005383000004,-87.66351755,0.0,,,Credit Card,Taxi Affiliation Services,600.0,28.0,2.0
8,9.25,7,3,4,1436326200,41.899602111,-87.633308037,41.874005383000004,-87.66351755,2.7,,,Credit Card,Taxi Affiliation Services,600.0,28.0,2.0
8,8.25,7,7,1,1436686200,41.899602111,-87.633308037,41.874005383000004,-87.66351755,2.5,,,Credit Card,Taxi Affiliation Services,540.0,28.0,1.0
8,7.85,8,22,7,1438468200,41.899602111,-87.633308037,41.874005383000004,-87.66351755,2.3,,,Cash,,360.0,28.0,0.0
8,13.45,10,1,7,1412386200,41.899602111,-87.633308037,41.874005383000004,-87.66351755,5.2,,,Credit Card,,900.0,28.0,2.0
8,10.85,9,23,7,1379806200,41.899602111,-87.633308037,41.874005383000004,-87.66351755,0.1,,,Cash,Taxi Affiliation Services,900.0,28.0,0.0
8,13.85,4,17,6,1397235600,41.899602111,-87.633308037,41.874005383000004,-87.66351755,0.2,,,Cash,Taxi Affiliation Services,1440.0,28.0,0.0
8,8.25,1,7,6,1358495100,41.899602111,-87.633308037,41.874005383000004,-87.66351755,2.3,,,Cash,Northwest Management LLC,420.0,28.0,0.0
8,10.25,10,5,3,1476162000,41.899602111,-87.633308037,41.874005383000004,-87.66351755,2.8,,,Cash,,480.0,28.0,0.0
8,7.85,5,5,1,1431839700,41.899602111,-87.633308037,41.874005383000004,-87.66351755,2.0,,,Credit Card,,480.0,28.0,1.0
8,11.45,6,11,6,1402659000,41.899602111,-87.633308037,41.874005383000004,-87.66351755,3.4,,,Credit Card,,900.0,28.0,3.0
8,13.25,3,1,1,1425778200,41.899602111,-87.633308037,41.874005383000004,-87.66351755,4.9,,,Credit Card,Dispatch Taxi Affiliation,900.0,28.0,3.55
8,11.45,4,22,5,1429826400,41.899602111,-87.633308037,41.874005383000004,-87.66351755,3.0,,,Credit Card,,1200.0,28.0,3.0
8,9.65,8,9,3,1376387100,41.899602111,-87.633308037,41.874005383000004,-87.66351755,0.0,,,Cash,Dispatch Taxi Affiliation,720.0,28.0,0.0
8,8.45,8,15,7,1439047800,41.899602111,-87.633308037,41.874005383000004,-87.66351755,2.2,,,Cash,Dispatch Taxi Affiliation,780.0,28.0,0.0
8,7.05,8,2,5,1377742500,41.899602111,-87.633308037,41.874005383000004,-87.66351755,1.8,,,Cash,,480.0,28.0,0.0
8,7.25,10,1,5,1414631700,41.899602111,-87.633308037,41.874005383000004,-87.66351755,1.8,,,Cash,,360.0,28.0,0.0
8,10.45,7,4,3,1404794700,41.899602111,-87.633308037,41.874005383000004,-87.66351755,0.24,,,Credit Card,,1020.0,28.0,0.0
8,8.44,1,10,3,1357034400,41.899602111,-87.633308037,41.874005383000004,-87.66351755,2.0,,,Cash,,600.0,28.0,0.0
8,9.65,4,22,7,1397945700,41.899602111,-87.633308037,41.874005383000004,-87.66351755,3.0,,,Cash,,660.0,28.0,0.0
8,9.05,2,1,5,1392860700,41.899602111,-87.633308037,41.874005383000004,-87.66351755,0.0,,,Credit Card,Taxi Affiliation Services,660.0,28.0,2.0
8,40.65,12,17,3,1449594000,41.899602111,-87.633308037,41.874005383000004,-87.66351755,18.5,,,Cash,,3000.0,28.0,0.0
8,8.05,7,9,5,1406193300,41.899602111,-87.633308037,41.874005383000004,-87.66351755,2.1,,,Cash,,600.0,28.0,0.0
8,5.65,5,10,7,1367664300,41.899602111,-87.633308037,41.874005383000004,-87.66351755,1.2,,,Credit Card,Choice Taxi Association,360.0,28.0,1.0
8,11.85,4,19,6,1429903800,41.899602111,-87.633308037,41.874005383000004,-87.66351755,3.0,,,Cash,Choice Taxi Association,1140.0,28.0,0.0
8,8.25,7,11,6,1435923900,41.899602111,-87.633308037,41.874005383000004,-87.66351755,0.1,,,Cash,Taxi Affiliation Services,480.0,28.0,0.0
8,14.25,11,21,4,1415827800,41.899602111,-87.633308037,41.874005383000004,-87.66351755,5.6,,,Cash,,780.0,28.0,0.0
8,20.85,12,15,7,1386429300,41.899602111,-87.633308037,41.761577908,-87.57278198700001,9.4,,,Cash,,960.0,43.0,0.0
8,28.65,7,10,6,1374229800,41.899602111,-87.633308037,41.761577908,-87.57278198700001,0.8,,,Credit Card,Taxi Affiliation Services,1500.0,43.0,6.1
8,24.25,8,22,2,1439848800,41.899602111,-87.633308037,41.761577908,-87.57278198700001,11.1,,,Credit Card,,1260.0,43.0,3.0
8,20.45,6,19,2,1433791800,41.899602111,-87.633308037,41.878594358,-87.730232428,0.0,,,Cash,Northwest Management LLC,1800.0,26.0,0.0
8,9.05,2,4,7,1392438600,41.899602111,-87.633308037,41.922686284,-87.649488729,2.9,,,Cash,Taxi Affiliation Services,600.0,7.0,0.0
8,7.25,8,14,1,1407075300,41.899602111,-87.633308037,41.922686284,-87.649488729,0.1,,,Credit Card,Taxi Affiliation Services,480.0,7.0,2.0
8,11.45,10,20,1,1444595400,41.899602111,-87.633308037,41.922686284,-87.649488729,3.7,,,Cash,Taxi Affiliation Services,900.0,7.0,0.0
8,11.85,2,11,2,1424691900,41.899602111,-87.633308037,41.922686284,-87.649488729,0.2,,,Cash,Taxi Affiliation Services,840.0,7.0,0.0
8,15.05,3,21,1,1362344400,41.899602111,-87.633308037,41.922686284,-87.649488729,0.0,,,Cash,Dispatch Taxi Affiliation,1080.0,7.0,0.0
8,10.85,11,16,6,1385741700,41.899602111,-87.633308037,41.922686284,-87.649488729,0.0,,,Credit Card,Choice Taxi Association,720.0,7.0,2.0
8,7.05,11,23,2,1385423100,41.899602111,-87.633308037,41.922686284,-87.649488729,0.1,,,Cash,Blue Ribbon Taxi Association Inc.,420.0,7.0,0.0
8,14.05,7,19,4,1438196400,41.899602111,-87.633308037,41.922686284,-87.649488729,4.7,,,Cash,,1020.0,7.0,0.0
8,9.05,3,15,7,1362236400,41.899602111,-87.633308037,41.922686284,-87.649488729,0.0,,,Cash,Taxi Affiliation Services,540.0,7.0,0.0
8,7.85,9,9,4,1441185300,41.899602111,-87.633308037,41.922686284,-87.649488729,0.1,,,Credit Card,Taxi Affiliation Services,540.0,7.0,1.0
8,5.65,11,7,1,1416123900,41.899602111,-87.633308037,41.922686284,-87.649488729,1.3,,,Cash,,240.0,7.0,0.0
8,9.05,5,13,6,1432906200,41.899602111,-87.633308037,41.922686284,-87.649488729,2.1,,,Credit Card,,720.0,7.0,0.0
8,9.85,11,1,6,1417139100,41.899602111,-87.633308037,41.922686284,-87.649488729,3.0,,,Cash,,720.0,7.0,0.0
8,12.25,7,23,6,1468623600,41.899602111,-87.633308037,41.922686284,-87.649488729,3.3,,,Credit Card,Taxi Affiliation Services,960.0,7.0,0.73
8,11.25,10,16,5,1383235200,41.899602111,-87.633308037,41.922686284,-87.649488729,0.0,,,Cash,Dispatch Taxi Affiliation,900.0,7.0,0.0
8,11.65,6,14,2,1434376800,41.899602111,-87.633308037,41.922686284,-87.649488729,3.7,,,Credit Card,,900.0,7.0,2.0
